Trial,Plot_ID,Loc,Year,%.Can.Cover,NDVI,GNDVI,SR,NDRE1,NWI2
SWW_F5_SP,387,Ritzville,2021,63.87665198,0.198257893,0.179636939,1.503656256,0.158873867,0.125045947
SWW_F5_SP,388,Ritzville,2021,77.59493671,0.205336279,0.188476527,1.525397887,0.165937004,0.130761003
SWW_F5_SP,389,Ritzville,2021,74.49830891,0.225897623,0.199150559,1.598367893,0.166213797,0.121047201
SWW_F5_SP,390,Ritzville,2021,72.40641711,0.218506128,0.198243288,1.572604093,0.16928861,0.125705638
SWW_F5_SP,391,Ritzville,2021,66.90987124,0.199936262,0.182121251,1.508864068,0.163987995,0.124859047
SWW_F5_SP,392,Ritzville,2021,70.00472367,0.201506329,0.182453036,1.514076972,0.159102053,0.143415731
SWW_F5_SP,393,Ritzville,2021,79.2238422,0.224111292,0.20169508,1.591079502,0.169981567,0.136965743
SWW_F5_SP,394,Ritzville,2021,87.05336427,0.234672806,0.201915565,1.625653548,0.154735939,0.132035927
SWW_F5_SP,395,Ritzville,2021,89.48955417,0.254239016,0.218082983,1.697369551,0.166163254,0.137555616
SWW_F5_SP,396,Ritzville,2021,72.48808784,0.218501914,0.191789503,1.570116881,0.156960497,0.12637379
SWW_F5_SP,397,Ritzville,2021,80.58103976,0.202334775,0.178287464,1.516211609,0.153382116,0.128204617
SWW_F5_SP,398,Ritzville,2021,82.75580921,0.261132948,0.227001162,1.729342165,0.173152006,0.134283328
SWW_F5_SP,399,Ritzville,2021,82.07054895,0.250007142,0.219628841,1.683763654,0.170677543,0.134491033
SWW_F5_SP,400,Ritzville,2021,79.46843854,0.238699283,0.211010247,1.644226529,0.168761167,0.135661616
SWW_F5_SP,401,Ritzville,2021,73.26068734,0.227156184,0.202362592,1.603074975,0.165179576,0.137377498
SWW_F5_SP,402,Ritzville,2021,87.00472182,0.256414723,0.224831807,1.701625128,0.162431205,0.132842419
SWW_F5_SP,403,Ritzville,2021,60.38227628,0.218875537,0.197171882,1.575466437,0.166671179,0.140565665
SWW_F5_SP,404,Ritzville,2021,91.76470588,0.273370334,0.245034248,1.764974011,0.173171887,0.131424162
SWW_F5_SP,405,Ritzville,2021,94.67239527,0.276777525,0.247283549,1.77877465,0.169890646,0.13075026
SWW_F5_SP,406,Ritzville,2021,78.17740512,0.223225782,0.202526621,1.584817226,0.151520163,0.128865345
SWW_F5_SP,407,Ritzville,2021,89.9788782,0.241550906,0.216594839,1.649876619,0.161018823,0.134318505
SWW_F5_SP,408,Ritzville,2021,87.71186441,0.247553631,0.220567858,1.670030483,0.157212576,0.131161559
SWW_F5_SP,409,Ritzville,2021,89.15970288,0.24691905,0.220904813,1.668359039,0.163898387,0.134025836
SWW_F5_SP,410,Ritzville,2021,70.50561798,0.211384623,0.189732607,1.546709337,0.155963518,0.135433097
SWW_F5_SP,411,Ritzville,2021,74.21572841,0.214769665,0.193062286,1.561986118,0.159141509,0.135919695
SWW_F5_SP,412,Ritzville,2021,87.47933884,0.253178314,0.225809651,1.690267032,0.163756271,0.134750278
SWW_F5_SP,413,Ritzville,2021,80.07693865,0.237021366,0.20937078,1.635484217,0.164324095,0.138240107
SWW_F5_SP,414,Ritzville,2021,72.75554634,0.221880164,0.199947245,1.581242629,0.16640772,0.138537689
AYW1,1,Harrington,2021,79.31491294,0.148673737,0.147169894,1.358088051,0.127158413,0.092144505
AYW1,2,Harrington,2021,79.06749902,0.156293284,0.148794382,1.379844383,0.126248921,0.0969216
AYW1,3,Harrington,2021,61.92356286,0.130667967,0.128564621,1.306029531,0.12118096,0.091318506
AYW1,4,Harrington,2021,80.22323534,0.153047682,0.147545679,1.370284875,0.122604944,0.084184164
AYW1,5,Harrington,2021,68.97390177,0.13440942,0.135493265,1.315249126,0.114122146,0.084279773
AYW1,6,Harrington,2021,86.61710037,0.161400082,0.156063642,1.394964364,0.117842457,0.07657432
AYW1,7,Harrington,2021,64.03641882,0.156785255,0.14931164,1.38112577,0.127274249,0.084599816
AYW1,8,Harrington,2021,80.57170543,0.189624431,0.181684168,1.486124287,0.129734915,0.070991956
AYW1,9,Harrington,2021,63.37937681,0.159427558,0.155350961,1.391090623,0.119176959,0.074764107
AYW1,10,Harrington,2021,69.91452991,0.14231887,0.141596605,1.339595169,0.115443541,0.075230787
AYW1,11,Harrington,2021,68.93466149,0.146727578,0.145604743,1.351467534,0.113925778,0.079172459
AYW1,12,Harrington,2021,74.67954054,0.141981229,0.144856945,1.337481037,0.114434677,0.073600237
AYW1,13,Harrington,2021,80.65471008,0.147318218,0.150310115,1.352522693,0.116500725,0.071081836
AYW1,14,Harrington,2021,76.09421985,0.155162106,0.156519654,1.376689114,0.116343613,0.074150813
AYW1,15,Harrington,2021,67.32356409,0.159707739,0.155927342,1.392052689,0.127765941,0.083125699
AYW1,16,Harrington,2021,63.76559785,0.137329273,0.139525628,1.323651928,0.119306422,0.081357541
AYW1,17,Harrington,2021,84.11881188,0.150950837,0.148162398,1.363836398,0.128461319,0.08757236
AYW1,18,Harrington,2021,95.34421889,0.16806804,0.16618749,1.41389837,0.129967286,0.076827874
AYW1,19,Harrington,2021,91.96553797,0.152652248,0.151667061,1.367729691,0.122386169,0.073096642
AYW1,20,Harrington,2021,79.68041034,0.149671946,0.14690395,1.360230517,0.120929018,0.074902282
AYW1,21,Harrington,2021,89.41563467,0.167842553,0.164316672,1.414215037,0.119912535,0.079373374
AYW1,22,Harrington,2021,81.14193808,0.152718246,0.146791929,1.369101458,0.121519094,0.081448158
AYW1,23,Harrington,2021,65.31855956,0.130920392,0.129649734,1.305614126,0.113448904,0.085175368
AYW1,24,Harrington,2021,83.37545126,0.151191119,0.146976692,1.364659042,0.115909217,0.07431353
AYW1,25,Harrington,2021,79.55158463,0.170497009,0.166620515,1.425055742,0.118111239,0.079625267
AYW1,26,Harrington,2021,71.88358933,0.155335038,0.151994611,1.377264941,0.116159746,0.088623128
AYW1,27,Harrington,2021,63.96551724,0.143252264,0.140445619,1.342144602,0.123618347,0.091781411
AYW1,28,Harrington,2021,61.74462274,0.14337383,0.141231417,1.342711298,0.118724671,0.085332629
AYW1,29,Harrington,2021,69.60345379,0.156212406,0.154173619,1.380042829,0.123266826,0.085532717
AYW1,30,Harrington,2021,65.64738773,0.139659615,0.142215196,1.331279307,0.124701933,0.086465401
AYW1,31,Harrington,2021,79.5238888,0.147660598,0.148226819,1.354745211,0.130492776,0.079775749
AYW1,32,Harrington,2021,83.24694867,0.16596117,0.165599778,1.409662319,0.132394694,0.083887914
AYW1,33,Harrington,2021,87.43807502,0.163726851,0.16024208,1.402512199,0.128489953,0.081756486
AYW1,34,Harrington,2021,73.08049823,0.129084803,0.129627556,1.300669865,0.11902635,0.083621812
AYW1,35,Harrington,2021,88.69978231,0.168281657,0.165622863,1.414247763,0.130662025,0.079637554
AYW1,36,Harrington,2021,65.92102704,0.13695139,0.135928152,1.322944087,0.122730564,0.094480949
AYW1,37,Harrington,2021,76.91578149,0.144765097,0.146052932,1.345565352,0.123725368,0.079913185
AYW1,38,Harrington,2021,78.96148687,0.137449807,0.135242358,1.324248326,0.117664515,0.085338094
AYW1,39,Harrington,2021,72.69338304,0.142489398,0.141072233,1.338795035,0.117192604,0.08440533
AYW1,40,Harrington,2021,72.03546361,0.163744061,0.160625009,1.402925528,0.127217952,0.079649861
AYW1,41,Harrington,2021,80.47602004,0.167875547,0.166396191,1.418091981,0.130169706,0.073471575
AYW1,42,Harrington,2021,67.76230269,0.14296434,0.143438796,1.340505378,0.120540533,0.084078882
AYW1,43,Harrington,2021,84.38634713,0.16311764,0.1638965,1.400660733,0.127867293,0.075670139
AYW1,44,Harrington,2021,63.01827126,0.128150711,0.127192297,1.29807293,0.121884836,0.091938785
AYW1,45,Harrington,2021,87.56237294,0.171503696,0.169113094,1.427248007,0.127138674,0.083883234
AYW1,46,Harrington,2021,56.46821022,0.120277397,0.12072102,1.276663889,0.125931504,0.092349256
AYW1,47,Harrington,2021,85.59167275,0.167969528,0.167294326,1.416554649,0.125286329,0.077205353
AYW1,48,Harrington,2021,72.45648663,0.153101666,0.150703564,1.372281924,0.124876309,0.087754937
AYW1,49,Harrington,2021,93.17035312,0.164262267,0.165933261,1.400558138,0.133225591,0.07253597
AYW1,50,Harrington,2021,70.53333333,0.132203747,0.131143056,1.309661495,0.125442959,0.082694084
AYW1,51,Harrington,2021,69.30302461,0.136947927,0.136349648,1.323649506,0.126508636,0.092522181
AYW1,52,Harrington,2021,89.6644813,0.165251957,0.160524886,1.407396282,0.125827217,0.081205141
AYW1,53,Harrington,2021,83.33333333,0.157339847,0.155127752,1.38286586,0.126829963,0.081176788
AYW1,54,Harrington,2021,69.40467219,0.143743953,0.143938373,1.343974703,0.12918362,0.087266504
AYW1,55,Harrington,2021,74.25161812,0.147543801,0.143601782,1.354315998,0.124475181,0.084010805
AYW1,56,Harrington,2021,90.56047198,0.208811915,0.202591518,1.55056833,0.148067087,0.068365011
AYW1,57,Harrington,2021,69.79820248,0.17185594,0.166864198,1.430491032,0.135775708,0.080874095
AYW1,58,Harrington,2021,76.44577254,0.17215012,0.168186641,1.429386707,0.132159126,0.079419226
AYW1,59,Harrington,2021,50.36297641,0.114288658,0.119305014,1.260942366,0.115559514,0.080783524
AYW1,60,Harrington,2021,78.35285889,0.155557244,0.1568806,1.377448689,0.117331882,0.071391355
AYW1,61,Harrington,2021,84.83899043,0.199397228,0.196728808,1.513614918,0.131652927,0.067202514
AYW1,62,Harrington,2021,75.62443026,0.139871336,0.143086788,1.331383757,0.121943528,0.074148352
AYW1,63,Harrington,2021,75.29512404,0.15665945,0.155057918,1.38295605,0.129818324,0.07778372
AYW1,64,Harrington,2021,73.92627663,0.147443161,0.14567072,1.353315228,0.124408029,0.080949033
AYW1,65,Harrington,2021,88.88219948,0.181557835,0.177828773,1.45590012,0.128497088,0.079574674
AYW1,66,Harrington,2021,83.58870968,0.148583555,0.14388709,1.358329645,0.126989773,0.085870905
AYW1,67,Harrington,2021,60.19160212,0.128348145,0.125488816,1.299251598,0.130377419,0.09699588
AYW1,68,Harrington,2021,80.36895929,0.14272436,0.140358828,1.33921494,0.119713317,0.084383139
AYW1,69,Harrington,2021,76.44875232,0.143481938,0.140551956,1.342215503,0.122487728,0.081343282
AYW1,70,Harrington,2021,75.04561119,0.137898944,0.137876292,1.325739941,0.125549844,0.086816047
AYW1,71,Harrington,2021,80.38,0.182099262,0.174563244,1.463258091,0.137439617,0.082786325
AYW1,72,Harrington,2021,92.9193038,0.197636247,0.190635318,1.511099072,0.142483931,0.065219804
AYW1,73,Harrington,2021,74.32654402,0.158203391,0.159944366,1.387460061,0.120631559,0.074950535
AYW1,74,Harrington,2021,68.95452257,0.156870855,0.154095045,1.383263265,0.132206593,0.081416161
AYW1,75,Harrington,2021,69.28938508,0.146639283,0.147163656,1.351533764,0.12750431,0.088190258
AYW1,76,Harrington,2021,77.36923874,0.144176706,0.144710865,1.343308072,0.121418097,0.082722744
AYW1,77,Harrington,2021,77.10222222,0.145524399,0.145765159,1.34906537,0.114209848,0.084276003
AYW1,78,Harrington,2021,64.34069612,0.139889237,0.137807442,1.331969277,0.116271682,0.08322499
AYW1,79,Harrington,2021,68.12300454,0.134127988,0.133189933,1.31571045,0.127375514,0.08979394
AYW1,80,Harrington,2021,71.6072024,0.156642369,0.152493995,1.381634526,0.128068639,0.086246594
AYW1,81,Harrington,2021,79.30897538,0.145655659,0.14064866,1.347280507,0.123362151,0.099908411
AYW1,82,Harrington,2021,94.61689587,0.167433062,0.166608463,1.41347744,0.130744347,0.077389533
AYW1,83,Harrington,2021,72.63136539,0.126870831,0.129223805,1.294548194,0.116161404,0.084215452
AYW1,84,Harrington,2021,90.4069196,0.162784251,0.158051716,1.397940692,0.125228252,0.08090926
AYW1,85,Harrington,2021,58.3693406,0.139379382,0.135776222,1.329524971,0.128290152,0.094628347
AYW1,86,Harrington,2021,89.97971602,0.160588767,0.155531159,1.392585132,0.130879609,0.083565418
AYW1,87,Harrington,2021,81.17464022,0.158550917,0.154749629,1.387008162,0.125218703,0.086130491
AYW1,88,Harrington,2021,78.75041764,0.161231895,0.158879284,1.394671808,0.129390081,0.078641818
AYW1,89,Harrington,2021,79.66074826,0.181016978,0.179718989,1.457779017,0.131378584,0.071335128
AYW1,90,Harrington,2021,71.63766466,0.148231601,0.150318548,1.357166097,0.127159021,0.084052833
AYW1,91,Harrington,2021,74.11255411,0.142542215,0.145584311,1.338523297,0.120505075,0.070340833
AYW1,92,Harrington,2021,87.53571429,0.173436026,0.174103414,1.432716493,0.132053369,0.0780236
AYW1,93,Harrington,2021,60.81978095,0.134557996,0.136077898,1.31685505,0.121202392,0.084451891
AYW1,94,Harrington,2021,63.11014335,0.124488727,0.127624551,1.287857404,0.116673865,0.087703352
AYW1,95,Harrington,2021,81.42714238,0.147558136,0.150563569,1.35299959,0.121180726,0.074072571
AYW1,96,Harrington,2021,70.6441567,0.134054166,0.13636331,1.314913005,0.117338795,0.086494728
AYW1,97,Harrington,2021,92.1899529,0.165563011,0.161344149,1.406932189,0.131479142,0.077333449
AYW1,98,Harrington,2021,89.72640983,0.144172388,0.14182497,1.342477896,0.117420958,0.077098425
AYW1,99,Harrington,2021,88.8540899,0.157926603,0.154026966,1.383915273,0.124926057,0.080561773
AYW1,100,Harrington,2021,88.77387114,0.161207415,0.15855526,1.394701179,0.13484814,0.081308477
AYW1,101,Harrington,2021,60.08057132,0.141864651,0.140014366,1.337190944,0.12951436,0.093596208
AYW1,102,Harrington,2021,92.93539856,0.169308658,0.169936668,1.416482928,0.134205695,0.073606864
AYW1,103,Harrington,2021,80.5808656,0.16605832,0.164953014,1.408871577,0.13176003,0.080041971
AYW1,104,Harrington,2021,84.32959353,0.17912553,0.172643169,1.450688653,0.130045716,0.079058062
AYW1,105,Harrington,2021,91.26539754,0.188449793,0.186459234,1.479585479,0.134802546,0.070306052
AYW1,106,Harrington,2021,66.97459584,0.161709177,0.159241917,1.398274507,0.129861059,0.080994378
AYW1,107,Harrington,2021,75.48045063,0.152786719,0.156908341,1.370377541,0.130886907,0.085142398
AYW1,108,Harrington,2021,82.7091919,0.170458964,0.16878415,1.424575575,0.130681273,0.080255773
AYW1,109,Harrington,2021,77.76829893,0.148863372,0.151752526,1.356974314,0.125849658,0.085838311
AYW1,110,Harrington,2021,80.21352313,0.139724252,0.14035251,1.331273121,0.121329318,0.085587653
AYW1,111,Harrington,2021,66.85931308,0.140181817,0.145171917,1.333416709,0.119801226,0.074812921
AYW1,112,Harrington,2021,76.01639904,0.135147244,0.137471345,1.317518995,0.118838584,0.082338358
AYW1,113,Harrington,2021,88.24521935,0.158772183,0.159305931,1.384783924,0.128198746,0.076291046
AYW1,114,Harrington,2021,83.18173021,0.149343737,0.150602711,1.35867341,0.132727215,0.092045998
AYW1,115,Harrington,2021,94.49877751,0.177962879,0.172082455,1.442882932,0.136407652,0.084006755
AYW1,116,Harrington,2021,84.00501148,0.166189406,0.163499159,1.411494218,0.136497246,0.083339771
AYW1,117,Harrington,2021,89.24101736,0.152708255,0.151036485,1.369423045,0.126059813,0.075425689
AYW1,118,Harrington,2021,84.04441847,0.160069914,0.15827673,1.391199344,0.129126033,0.078381735
AYW1,119,Harrington,2021,89.33151963,0.174748765,0.173835929,1.43555632,0.13180645,0.074318047
AYW1,120,Harrington,2021,88.3225561,0.190313407,0.188443826,1.486100584,0.132061548,0.068871844
AYW1,121,Harrington,2021,73.37362247,0.160053642,0.164917022,1.393492351,0.126811396,0.074852078
AYW1,122,Harrington,2021,76.09352632,0.174967145,0.175430744,1.439050342,0.132012822,0.077698142
AYW1,123,Harrington,2021,68.0118798,0.150040772,0.150512423,1.363230828,0.126731022,0.080646708
AYW1,124,Harrington,2021,83.80628717,0.19664791,0.195891571,1.50789211,0.135789035,0.075373434
AYW1,125,Harrington,2021,87.79117793,0.185354533,0.183765274,1.475315402,0.130853055,0.0809003
AYW1,126,Harrington,2021,63.40573414,0.146826448,0.146325992,1.353681442,0.123413689,0.090019762
AYW1,127,Harrington,2021,70.29954307,0.152127715,0.156202321,1.370133266,0.125998877,0.088372355
AYW1,128,Harrington,2021,71.82070883,0.162031182,0.161388382,1.3995017,0.127988743,0.088615652
AYW1,129,Harrington,2021,82.7991453,0.16563928,0.164090884,1.410647462,0.138577813,0.090789168
AYW1,130,Harrington,2021,89.23238696,0.168364596,0.165760035,1.417597951,0.141221791,0.094426812
AYW1,131,Harrington,2021,88.59832636,0.168962029,0.168440745,1.419546246,0.134465189,0.083816663
AYW1,132,Harrington,2021,77.86153541,0.148106025,0.148781278,1.356040609,0.14019765,0.090531616
AYW1,133,Harrington,2021,56.49751244,0.141822256,0.143010357,1.33817959,0.133978126,0.089936666
AYW1,134,Harrington,2021,71.52624171,0.14580651,0.149587453,1.348757237,0.136221427,0.08644759
AYW1,135,Harrington,2021,96.44128114,0.218804985,0.215853852,1.582799992,0.154979348,0.074528922
AYW1,136,Harrington,2021,74.43779658,0.164087533,0.163750639,1.404490313,0.14676924,0.087091515
AYW1,137,Harrington,2021,76.39741251,0.184529099,0.186301172,1.476048906,0.147249451,0.074580404
AYW1,138,Harrington,2021,85.91321244,0.196434519,0.198733115,1.518695965,0.148467178,0.078373942
AYW1,139,Harrington,2021,77.10504549,0.18236782,0.185938676,1.465170173,0.146434017,0.080141382
AYW1,140,Harrington,2021,67.90945406,0.161566496,0.165511715,1.39773075,0.142843214,0.085248289
AYW1,141,Harrington,2021,80.91232611,0.174764745,0.182844371,1.435730172,0.145042627,0.07610667
AYW1,142,Harrington,2021,60.85803432,0.149486714,0.155152344,1.360600541,0.136563651,0.081898629
AYW1,143,Harrington,2021,69.54874268,0.1777232,0.178256988,1.448270193,0.144316093,0.084385691
AYW1,144,Harrington,2021,54.83870968,0.150736957,0.153341043,1.366823063,0.14228133,0.096139254
AWY1,1,Davenport,2021,90.26624678,0.238662786,0.216163512,1.647913052,0.169445152,0.132665191
AWY1,2,Davenport,2021,81.65711308,0.204526474,0.184714721,1.528475486,0.145966808,0.127269694
AWY1,3,Davenport,2021,61.43448276,0.182874716,0.166354838,1.457749325,0.156802704,0.130124537
AWY1,4,Davenport,2021,64.25865117,0.174722879,0.1562727,1.433171973,0.140476986,0.129057035
AWY1,5,Davenport,2021,55.39128218,0.173791751,0.160881917,1.429615383,0.147957245,0.129257759
AWY1,6,Davenport,2021,90.94682231,0.243704717,0.211904602,1.660409669,0.165511481,0.127062459
AWY1,7,Davenport,2021,0,NA,NA,NA,NA,NA
AWY1,8,Davenport,2021,90.85271318,0.26398688,0.233751082,1.736761951,0.176164901,0.119129831
AWY1,9,Davenport,2021,79.44030693,0.22905737,0.206768871,1.6127321,0.15571133,0.129352266
AWY1,10,Davenport,2021,67.54176611,0.195498086,0.177498961,1.498484736,0.157509605,0.133046356
AWY1,11,Davenport,2021,91.14344053,0.23832267,0.211066399,1.645858887,0.152623502,0.123124135
AWY1,12,Davenport,2021,89.84892658,0.245128377,0.218721072,1.678188097,0.167156789,0.129022676
AWY1,13,Davenport,2021,75.96536391,0.191220307,0.175515195,1.486056676,0.147708053,0.135361782
AWY1,14,Davenport,2021,67.92923,0.197017206,0.17655688,1.506875432,0.140500687,0.125743434
AWY1,15,Davenport,2021,86.21309371,0.252188323,0.225641356,1.693455604,0.158609136,0.121549625
AWY1,16,Davenport,2021,47.14599341,0.149559274,0.134808336,1.355867009,0.131425088,0.117580159
AWY1,17,Davenport,2021,88.44587353,0.268691794,0.240581829,1.767575394,0.167420471,0.116567326
AWY1,18,Davenport,2021,91.82375653,0.24726275,0.223242153,1.669972891,0.153020043,0.122323599
AWY1,19,Davenport,2021,85.73850392,0.268192112,0.23823579,1.749481499,0.167663321,0.117975144
AWY1,20,Davenport,2021,95.4927269,0.312809142,0.280430173,1.939166491,0.175483688,0.106377893
AWY1,21,Davenport,2021,97.58342923,0.335087212,0.29889005,2.035545555,0.176609658,0.110446217
AWY1,22,Davenport,2021,97.7689419,0.288139057,0.255948595,1.835638714,0.167375103,0.115800612
AWY1,23,Davenport,2021,95.22457408,0.23336241,0.20763847,1.623977746,0.158723709,0.127286324
AWY1,24,Davenport,2021,88.34847675,0.209132045,0.182746725,1.542197518,0.147986111,0.127488094
AWY1,25,Davenport,2021,93.89623601,0.275382758,0.235343793,1.778512738,0.153942673,0.115223543
AWY1,26,Davenport,2021,85.29192547,0.23683135,0.210273664,1.636800832,0.166954322,0.129407067
AWY1,27,Davenport,2021,87.49711649,0.234993352,0.205274256,1.630859723,0.156646132,0.123115297
AWY1,28,Davenport,2021,95.13973269,0.252257703,0.219265528,1.692068732,0.154532043,0.114890166
AWY1,29,Davenport,2021,91.10582125,0.234375274,0.210781034,1.627572153,0.146440924,0.126637719
AWY1,30,Davenport,2021,85.24050077,0.241959423,0.215361959,1.654134723,0.167758945,0.132263894
AWY1,31,Davenport,2021,84.11016949,0.230327877,0.204200709,1.62065926,0.163910729,0.121884356
AWY1,32,Davenport,2021,89.05767861,0.230959423,0.204381164,1.628651846,0.160018383,0.119661316
AWY1,33,Davenport,2021,82.23992502,0.209792515,0.181767601,1.542771754,0.152019097,0.118357102
AWY1,34,Davenport,2021,90.57387057,0.253901923,0.221066267,1.701993562,0.164720776,0.115689744
AWY1,35,Davenport,2021,94.74165524,0.256851343,0.228420355,1.704933592,0.156327228,0.118878366
AWY1,36,Davenport,2021,81.47138965,0.202591081,0.183991342,1.52200818,0.141202034,0.133146947
AWY1,37,Davenport,2021,94.76221784,0.273237378,0.241315644,1.768084148,0.166379423,0.11296217
AWY1,38,Davenport,2021,97.94207317,0.249241685,0.217938506,1.677610297,0.153064234,0.120509968
AWY1,39,Davenport,2021,96.83004145,0.275604609,0.238786383,1.779520526,0.160464699,0.121247623
AWY1,40,Davenport,2021,93.03916942,0.305634076,0.268931105,1.916786697,0.180546319,0.101513153
AWY1,41,Davenport,2021,98.48225214,0.287592323,0.249901958,1.824634429,0.166550138,0.102502816
AWY1,42,Davenport,2021,97.78451493,0.306638442,0.26933224,1.905266807,0.173512138,0.109838027
AWY1,43,Davenport,2021,91.26539754,0.23840606,0.20972407,1.637292764,0.150405828,0.118759707
AWY1,44,Davenport,2021,86.47482014,0.209510592,0.181319385,1.542832829,0.152238141,0.128570732
AWY1,45,Davenport,2021,89.62597036,0.249026716,0.218114704,1.676813955,0.144069339,0.119179194
AWY1,46,Davenport,2021,79.24528302,0.190874441,0.170205409,1.481424999,0.15532862,0.123693006
AWY1,47,Davenport,2021,97.42048585,0.235174405,0.206906478,1.628161502,0.14524321,0.112380922
AWY1,48,Davenport,2021,91.5991157,0.226446241,0.196192179,1.599645956,0.151399989,0.120100874
AWY1,49,Davenport,2021,85.412217,0.19421022,0.171530822,1.490700652,0.145620388,0.118273919
AWY1,50,Davenport,2021,87.36842105,0.214240613,0.18601158,1.556949487,0.148470966,0.113805791
AWY1,51,Davenport,2021,91.68211921,0.215752969,0.191026316,1.562706701,0.144691437,0.121071755
AWY1,52,Davenport,2021,98.4430605,0.329784401,0.286206081,2.006081089,0.162872397,0.100211943
AWY1,53,Davenport,2021,93.88863739,0.265314387,0.230249308,1.737447046,0.15660793,0.109001605
AWY1,54,Davenport,2021,96.88557888,0.294594987,0.259796443,1.859451233,0.1765521,0.109602032
AWY1,55,Davenport,2021,98.93333333,0.327297339,0.28737454,1.997319739,0.175811199,0.099791901
AWY1,56,Davenport,2021,93.82022472,0.254675086,0.223810357,1.701542695,0.154144585,0.110157043
AWY1,57,Davenport,2021,86.76333022,0.215886343,0.189764959,1.56671477,0.14710335,0.12021668
AWY1,58,Davenport,2021,98.98868288,0.294454205,0.257004569,1.850662366,0.168402603,0.10865576
AWY1,59,Davenport,2021,94.453125,0.234157827,0.206766109,1.632019637,0.161038435,0.115397372
AWY1,60,Davenport,2021,96.04122745,0.253052797,0.221862091,1.689058548,0.151676959,0.115201556
AWY1,61,Davenport,2021,92.94967084,0.233821454,0.206785603,1.621680033,0.142629642,0.113494583
AWY1,62,Davenport,2021,95.14279289,0.248126119,0.220089288,1.671628743,0.159318531,0.113810482
AWY1,63,Davenport,2021,81.02901179,0.205204438,0.18037775,1.528264515,0.147471564,0.112778193
AWY1,64,Davenport,2021,69.79166667,0.18595251,0.162764158,1.465853903,0.141097322,0.115561432
AWY1,65,Davenport,2021,93.88224471,0.250977371,0.220320599,1.684816489,0.149850524,0.111528634
AWY1,66,Davenport,2021,88.03129074,0.233901931,0.201108249,1.628583793,0.151293704,0.115363111
AWY1,67,Davenport,2021,80.40784719,0.191436484,0.169394677,1.483974376,0.159693571,0.123429162
AWY1,68,Davenport,2021,94.13793103,0.246119077,0.216400797,1.670089297,0.158585241,0.120912748
AWY1,69,Davenport,2021,92.52558915,0.199065258,0.175552731,1.505503228,0.144944584,0.125618274
AWY1,70,Davenport,2021,81.27413127,0.192674319,0.172057166,1.489203481,0.152268747,0.127473429
AWY1,71,Davenport,2021,95.70119803,0.272146168,0.236427193,1.767775548,0.158583071,0.113785448
AWY1,72,Davenport,2021,96.67667668,0.30832656,0.27108842,1.918153375,0.175835593,0.100031339
AWY1,73,Davenport,2021,76.77013593,0.215088662,0.194092091,1.563630644,0.141416341,0.121068261
AWY1,74,Davenport,2021,91.05459329,0.254749025,0.225645482,1.700969017,0.155279915,0.119392107
AWY1,75,Davenport,2021,89.25143954,0.218008014,0.197147787,1.569117125,0.15435531,0.126368254
AWY1,76,Davenport,2021,76.50096837,0.218117035,0.194950717,1.571631621,0.150499638,0.121513138
AWY1,77,Davenport,2021,93.61433087,0.286011284,0.254072117,1.818232523,0.155414346,0.115378182
AWY1,78,Davenport,2021,88.25636943,0.262480298,0.231239137,1.729320167,0.161105885,0.117639243
AWY1,79,Davenport,2021,79.40284581,0.213895807,0.186758601,1.557317374,0.155956198,0.120929146
AWY1,80,Davenport,2021,80.77015644,0.203161567,0.177027554,1.519494816,0.146458668,0.114888305
AWY1,81,Davenport,2021,84.76702509,0.226656545,0.194804903,1.602706291,0.146517136,0.119085592
AWY1,82,Davenport,2021,85.25238428,0.240039932,0.209628961,1.649179339,0.155798078,0.113200311
AWY1,83,Davenport,2021,96.88664183,0.230464127,0.204644313,1.611589709,0.156102762,0.118252117
AWY1,84,Davenport,2021,94.96468444,0.229837717,0.203940665,1.612085823,0.143472117,0.118154191
AWY1,85,Davenport,2021,77.36739795,0.172258842,0.153970083,1.421953729,0.144475608,0.129820125
AWY1,86,Davenport,2021,70.13496933,0.185723976,0.161442559,1.465309491,0.132414765,0.121665063
AWY1,87,Davenport,2021,71.27950311,0.195284122,0.169946945,1.494901986,0.150394481,0.129629337
AWY1,88,Davenport,2021,87.63225958,0.214011493,0.189417956,1.557279877,0.147540374,0.119529223
AWY1,89,Davenport,2021,82.90558041,0.183707748,0.16251743,1.457051914,0.138874691,0.124044922
AWY1,90,Davenport,2021,88.00492611,0.213991299,0.190453765,1.553972012,0.146187734,0.127490913
AWY1,91,Davenport,2021,61.94137434,0.148051454,0.132011968,1.350006383,0.131370875,0.120985631
AWY1,92,Davenport,2021,83.07654683,0.200374649,0.177358125,1.514704379,0.145608074,0.119295894
AWY1,93,Davenport,2021,55.32319392,0.153591883,0.137640058,1.366744788,0.138314204,0.116345392
AWY1,94,Davenport,2021,77.03912043,0.176994298,0.158998367,1.437052634,0.143116072,0.124295815
AWY1,95,Davenport,2021,85.51307847,0.205785758,0.181436702,1.529633762,0.150229338,0.119142918
AWY1,96,Davenport,2021,77.16414077,0.189253055,0.16579719,1.477771402,0.147848952,0.120058919
AWY1,97,Davenport,2021,83.06431587,0.235436729,0.204022281,1.637608171,0.163094792,0.108938637
AWY1,98,Davenport,2021,86.69772257,0.213153434,0.184198387,1.556113704,0.147130014,0.124983587
